lat,long,Timestamp,id,timestamp,start_diff,stop_diff,date,start_vec,stop_vec,Possible_Location,name
36.05453,24.89993,01/14/2014 13:21:29,105,2014-01-14T13:21:29Z,82.43333333,0.016666667,14/1/2014,1,0,Katerina's Cafe,
36.05453,24.89993,01/15/2014 13:32:01,22,2014-01-15T13:32:01Z,76.63333333,0,15/1/2014,1,0,Katerina's Cafe,Nubarron Adra
36.05453,24.89993,01/13/2014 12:14:23,5,2014-01-13T12:14:23Z,0.016666667,82.63333333,13/1/2014,0,1,Katerina's Cafe,Baza Isak
36.05453,24.89994,01/18/2014 19:37:01,8,2014-01-18T19:37:01Z,62.35,0,18/1/2014,1,0,Katerina's Cafe,Alcazar Lucas
36.05453,24.89994,01/18/2014 14:04:01,4,2014-01-18T14:04:01Z,74.48333333,0,18/1/2014,1,0,Katerina's Cafe,Barranco Ingrid
36.05453,24.89994,1/8/2014 20:10,26,2014-01-08T20:10:01Z,65.95,0.016666667,8/1/2014,1,0,Katerina's Cafe,Onda Marin
36.05453,24.89995,1/11/2014 13:49,23,2014-01-11T13:49:01Z,61.9,0,11/1/2014,1,0,Katerina's Cafe,Lagos Varja
36.05453,24.89996,01/18/2014 13:35:01,23,2014-01-18T13:35:01Z,49.9,0.05,18/1/2014,1,0,Katerina's Cafe,Lagos Varja
36.05453,24.89996,1/11/2014 19:12,18,2014-01-11T19:12:01Z,40.93333333,0.016666667,11/1/2014,1,0,Katerina's Cafe,Frente Birgitta
36.05453,24.89996,01/18/2014 20:08:01,21,2014-01-18T20:08:01Z,91.26666667,0.016666667,18/1/2014,1,0,Katerina's Cafe,Osvaldo Hennie
36.05453,24.89997,01/17/2014 20:23:01,6,2014-01-17T20:23:01Z,44.98333333,0.016666667,17/1/2014,1,0,Katerina's Cafe,Bergen Linnea
36.05454,24.8999,01/17/2014 13:43:02,29,2014-01-17T13:43:02Z,67.26666667,0.016666667,17/1/2014,1,0,Katerina's Cafe,Ovan Bertrand
36.05454,24.89995,1/6/2014 12:27,14,2014-01-06T12:27:23Z,0.016666667,90.63333333,6/1/2014,0,1,Katerina's Cafe,Dedos Lidelse
36.05454,24.89995,01/17/2014 19:25:01,27,2014-01-17T19:25:01Z,72.66666667,0.033333333,17/1/2014,1,0,Katerina's Cafe,Orilla Kare
36.05454,24.89996,1/8/2014 20:31,25,2014-01-08T20:31:01Z,101,0,8/1/2014,1,0,Katerina's Cafe,Herrero Kanon
36.05459,24.90002,01/17/2014 19:49:59,25,2014-01-17T19:49:59Z,0.016666667,7.033333333,17/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05462,24.88982,01/13/2014 08:19:01,25,2014-01-13T08:19:01Z,23.31666667,0,13/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05463,24.88978,01/13/2014 07:41:16,29,2014-01-13T07:41:16Z,33.18333333,0.016666667,13/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05463,24.88978,01/17/2014 07:25:07,20,2014-01-17T07:25:07Z,0.8,37.9,17/1/2014,0,1,Coffee Cameleon,Fusil Stenig
36.05463,24.8898,1/9/2014 8:05,25,2014-01-09T08:05:01Z,21.31666667,0,9/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05463,24.88981,1/6/2014 7:51,6,2014-01-06T07:51:01Z,30.31666667,0,6/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05463,24.88982,01/16/2014 07:39:51,29,2014-01-16T07:39:51Z,21.58333333,0,16/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05463,24.88983,01/13/2014 07:08:05,29,2014-01-13T07:08:05Z,0.016666667,33.18333333,13/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05463,24.88984,1/10/2014 7:06,29,2014-01-10T07:06:14Z,0.016666667,42.06666667,10/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05464,24.88977,01/17/2014 07:33:42,6,2014-01-17T07:33:42Z,0.016666667,19.31666667,17/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05464,24.88978,01/14/2014 07:57:01,25,2014-01-14T07:57:01Z,15.31666667,0.05,14/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05464,24.88978,01/17/2014 07:22:25,24,2014-01-17T07:22:25Z,0.033333333,54.6,17/1/2014,0,1,Coffee Cameleon,Mies Minke
36.05464,24.88979,01/17/2014 07:22:42,25,2014-01-17T07:22:42Z,0.033333333,44.31666667,17/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05464,24.88981,01/14/2014 07:37:39,29,2014-01-14T07:37:39Z,19.03333333,0.1,14/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05464,24.88982,01/15/2014 07:34:17,29,2014-01-15T07:34:17Z,0.016666667,20.66666667,15/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05464,24.88983,01/13/2014 08:03:01,6,2014-01-13T08:03:01Z,9.316666667,0,13/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05464,24.88983,1/9/2014 7:06,29,2014-01-09T07:06:02Z,0.016666667,42.73333333,9/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05465,24.88977,1/8/2014 7:26,6,2014-01-08T07:26:42Z,0.016666667,30.31666667,8/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05465,24.88977,01/14/2014 07:23:42,6,2014-01-14T07:23:42Z,0.016666667,32.31666667,14/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05465,24.88977,01/15/2014 07:54:57,29,2014-01-15T07:54:57Z,20.66666667,0,15/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05465,24.8898,01/16/2014 07:53:01,6,2014-01-16T07:53:01Z,42.31666667,0,16/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05465,24.88983,1/10/2014 7:54,25,2014-01-10T07:54:42Z,0.016666667,22.31666667,10/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05466,24.88979,01/15/2014 07:09:42,25,2014-01-15T07:09:42Z,0.033333333,44.31666667,15/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05466,24.8898,1/8/2014 7:49,25,2014-01-08T07:49:42Z,0.033333333,12.31666667,8/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05466,24.88981,01/13/2014 07:53:42,6,2014-01-13T07:53:42Z,0.016666667,9.316666667,13/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05466,24.88982,01/16/2014 07:10:42,6,2014-01-16T07:10:42Z,0.033333333,42.31666667,16/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05466,24.88983,1/6/2014 7:56,29,2014-01-06T07:56:07Z,31.63333333,0,6/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05466,24.88983,1/10/2014 7:08,6,2014-01-10T07:08:42Z,0.016666667,35.31666667,10/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05466,24.88983,1/6/2014 7:45,25,2014-01-06T07:45:42Z,0.016666667,9.316666667,6/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05467,24.88977,1/8/2014 8:02,25,2014-01-08T08:02:01Z,12.31666667,0,8/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05467,24.88978,1/7/2014 7:19,6,2014-01-07T07:19:42Z,0.016666667,37.31666667,7/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05467,24.88978,01/16/2014 07:18:16,29,2014-01-16T07:18:16Z,0.066666667,21.58333333,16/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05467,24.88981,01/17/2014 08:07:01,25,2014-01-17T08:07:01Z,44.31666667,0,17/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05467,24.88983,1/8/2014 7:56,29,2014-01-08T07:56:04Z,16.81666667,0.016666667,8/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05468,24.88977,1/8/2014 7:39,29,2014-01-08T07:39:15Z,0.066666667,16.81666667,8/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05468,24.88977,01/17/2014 08:17:01,24,2014-01-17T08:17:01Z,54.6,0,17/1/2014,1,0,Coffee Cameleon,Mies Minke
36.05468,24.88978,01/13/2014 07:55:42,25,2014-01-13T07:55:42Z,0.016666667,23.31666667,13/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05468,24.88978,1/9/2014 7:44,6,2014-01-09T07:44:01Z,34.31666667,0,9/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05468,24.88978,1/10/2014 7:44,6,2014-01-10T07:44:01Z,35.31666667,0,10/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05468,24.88978,1/9/2014 7:43,25,2014-01-09T07:43:42Z,0.016666667,21.31666667,9/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05468,24.88979,01/14/2014 07:41:42,25,2014-01-14T07:41:42Z,0.016666667,15.31666667,14/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05468,24.88979,1/7/2014 7:51,29,2014-01-07T07:51:47Z,18.66666667,0.033333333,7/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05468,24.88981,1/7/2014 7:57,6,2014-01-07T07:57:01Z,37.31666667,0,7/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05468,24.88981,01/15/2014 07:32:42,6,2014-01-15T07:32:42Z,0.016666667,29.31666667,15/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05468,24.88982,1/7/2014 8:04,25,2014-01-07T08:04:01Z,13.31666667,0,7/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05468,24.88982,01/15/2014 08:02:01,6,2014-01-15T08:02:01Z,29.31666667,0,15/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05468,24.88982,01/17/2014 07:28:01,29,2014-01-17T07:28:01Z,0.25,14.33333333,17/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05468,24.88983,01/17/2014 07:42:21,29,2014-01-17T07:42:21Z,14.33333333,0.033333333,17/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05468,24.88984,1/9/2014 7:09,6,2014-01-09T07:09:42Z,0.016666667,34.31666667,9/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05468,24.88984,01/14/2014 07:18:37,29,2014-01-14T07:18:37Z,0.016666667,19.03333333,14/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05469,24.88978,01/14/2014 07:56:01,6,2014-01-14T07:56:01Z,32.31666667,0,14/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05469,24.8898,1/6/2014 7:55,25,2014-01-06T07:55:01Z,9.316666667,0.033333333,6/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05469,24.8898,01/17/2014 07:53:01,6,2014-01-17T07:53:01Z,19.31666667,0,17/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05469,24.88981,1/10/2014 7:48,29,2014-01-10T07:48:18Z,42.06666667,0.016666667,10/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05469,24.88982,1/6/2014 7:20,6,2014-01-06T07:20:42Z,0.016666667,30.31666667,6/1/2014,0,1,Coffee Cameleon,Bergen Linnea
36.05469,24.88982,01/15/2014 07:54:01,25,2014-01-15T07:54:01Z,44.31666667,0.016666667,15/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05469,24.88982,1/9/2014 7:48,29,2014-01-09T07:48:46Z,42.73333333,0,9/1/2014,1,0,Coffee Cameleon,Ovan Bertrand
36.05469,24.88982,1/6/2014 7:24,29,2014-01-06T07:24:29Z,0.016666667,31.63333333,6/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05469,24.88983,1/7/2014 7:50,25,2014-01-07T07:50:42Z,0.033333333,13.31666667,7/1/2014,0,1,Coffee Cameleon,Herrero Kanon
36.05469,24.88983,01/17/2014 08:03:01,20,2014-01-17T08:03:01Z,37.9,0,17/1/2014,1,0,Coffee Cameleon,Fusil Stenig
36.05469,24.88983,1/7/2014 7:33,29,2014-01-07T07:33:07Z,0.016666667,18.66666667,7/1/2014,0,1,Coffee Cameleon,Ovan Bertrand
36.05469,24.88984,1/10/2014 8:17,25,2014-01-10T08:17:01Z,22.31666667,0,10/1/2014,1,0,Coffee Cameleon,Herrero Kanon
36.05469,24.88984,1/8/2014 7:57,6,2014-01-08T07:57:01Z,30.31666667,0,8/1/2014,1,0,Coffee Cameleon,Bergen Linnea
36.05493,24.90177,1/6/2014 19:14,25,2014-01-06T19:14:01Z,5.95,130,6/1/2014,1,1,Unknown Store,Herrero Kanon
36.05493,24.90178,1/6/2014 19:08,25,2014-01-06T19:08:04Z,0.016666667,5.95,6/1/2014,0,1,Unknown Store,Herrero Kanon
36.05499,24.90186,1/6/2014 21:24,25,2014-01-06T21:24:01Z,130,0.033333333,6/1/2014,1,0,Unknown Store,Herrero Kanon
36.055,24.90183,1/6/2014 19:35,26,2014-01-06T19:35:15Z,0.033333333,117.7666667,6/1/2014,0,1,Unknown Store,Onda Marin
36.05504,24.90177,1/6/2014 21:33,26,2014-01-06T21:33:01Z,117.7666667,0.033333333,6/1/2014,1,0,Unknown Store,Onda Marin
36.05494,24.90188,1/7/2014 18:44,30,2014-01-07T18:44:01Z,5.883333333,97,7/1/2014,1,1,Unknown Store,Resumir Felix
36.05498,24.90184,1/7/2014 18:38,30,2014-01-07T18:38:08Z,0.033333333,5.883333333,7/1/2014,0,1,Unknown Store,Resumir Felix
36.05503,24.90187,1/7/2014 20:21,30,2014-01-07T20:21:01Z,97,0.016666667,7/1/2014,1,0,Unknown Store,Resumir Felix
36.05493,24.90184,1/8/2014 18:56,15,2014-01-08T18:56:01Z,4.733333333,83,8/1/2014,0,1,Unknown Store,Bodrogi Loreto
36.05502,24.90182,1/8/2014 20:19,15,2014-01-08T20:19:01Z,83,0,8/1/2014,1,0,Unknown Store,Bodrogi Loreto
36.05492,24.9018,1/9/2014 20:48,15,2014-01-09T20:48:01Z,81.71666667,0.016666667,9/1/2014,1,0,Unknown Store,Bodrogi Loreto
36.05493,24.90179,1/9/2014 20:28,11,2014-01-09T20:28:01Z,69,0,9/1/2014,1,0,Unknown Store,Calzas Axel
36.05494,24.90183,1/9/2014 18:17,23,2014-01-09T18:17:10Z,0.083333333,79.85,9/1/2014,0,1,Unknown Store,Lagos Varja
36.055,24.9018,1/9/2014 20:21,30,2014-01-09T20:21:01Z,64.85,0.016666667,9/1/2014,1,0,Unknown Store,Resumir Felix
36.05502,24.9018,1/9/2014 19:26,15,2014-01-09T19:26:18Z,0.016666667,81.71666667,9/1/2014,0,1,Unknown Store,Bodrogi Loreto
36.05502,24.90187,1/9/2014 19:19,11,2014-01-09T19:19:01Z,0.25,69,9/1/2014,0,1,Unknown Store,Calzas Axel
36.05503,24.90182,1/9/2014 19:37,23,2014-01-09T19:37:01Z,79.85,0.05,9/1/2014,1,0,Unknown Store,Lagos Varja
36.05503,24.90188,1/9/2014 19:16,30,2014-01-09T19:16:10Z,0.016666667,64.85,9/1/2014,0,1,Unknown Store,Resumir Felix
36.05493,24.90185,1/10/2014 18:33,8,2014-01-10T18:33:51Z,0.016666667,26.16666667,10/1/2014,0,1,Unknown Store,Alcazar Lucas
36.05494,24.90183,1/10/2014 19:00,8,2014-01-10T19:00:01Z,26.16666667,0.033333333,10/1/2014,1,0,Unknown Store,Alcazar Lucas
36.05496,24.90186,1/10/2014 18:40,17,2014-01-10T18:40:01Z,3.466666667,98,10/1/2014,0,1,Unknown Store,Flecha Sven
36.05497,24.90186,1/10/2014 20:18,17,2014-01-10T20:18:01Z,98,0.066666667,10/1/2014,1,0,Unknown Store,Flecha Sven
36.05492,24.90177,1/11/2014 20:29,30,2014-01-11T20:29:01Z,95.85,0,11/1/2014,1,0,Unknown Store,Resumir Felix
36.05493,24.90179,1/11/2014 16:11,4,2014-01-11T16:11:01Z,131.2166667,0.033333333,11/1/2014,1,0,Unknown Store,Barranco Ingrid
36.05495,24.9018,1/11/2014 18:42,29,2014-01-11T18:42:01Z,3.016666667,102.9,11/1/2014,0,1,Unknown Store,Ovan Bertrand
36.05498,24.90186,1/11/2014 18:53,30,2014-01-11T18:53:10Z,0.033333333,95.85,11/1/2014,0,1,Unknown Store,Resumir Felix
36.05499,24.90177,1/11/2014 13:59,4,2014-01-11T13:59:48Z,0.016666667,131.2166667,11/1/2014,0,1,Unknown Store,Barranco Ingrid
36.05501,24.90188,1/11/2014 20:24,29,2014-01-11T20:24:55Z,102.9,0.016666667,11/1/2014,1,0,Unknown Store,Ovan Bertrand
36.05493,24.90178,01/13/2014 19:29:01,24,2014-01-13T19:29:01Z,88.51666667,0,13/1/2014,1,0,Unknown Store,Mies Minke
36.05503,24.90183,01/13/2014 18:00:30,24,2014-01-13T18:00:30Z,0.016666667,88.51666667,13/1/2014,0,1,Unknown Store,Mies Minke
36.05493,24.90184,01/14/2014 20:53:01,30,2014-01-14T20:53:01Z,107,0,14/1/2014,1,0,Unknown Store,Resumir Felix
36.05497,24.90184,01/14/2014 19:02:01,24,2014-01-14T19:02:01Z,5.466666667,99,14/1/2014,1,1,Unknown Store,Mies Minke
36.05498,24.90185,01/14/2014 20:41:01,24,2014-01-14T20:41:01Z,99,0.116666667,14/1/2014,1,0,Unknown Store,Mies Minke
36.05502,24.90186,01/14/2014 19:06:01,30,2014-01-14T19:06:01Z,2.883333333,107,14/1/2014,0,1,Unknown Store,Resumir Felix
36.05503,24.90176,01/14/2014 18:56:33,24,2014-01-14T18:56:33Z,0.05,5.466666667,14/1/2014,0,1,Unknown Store,Mies Minke
36.05493,24.90188,01/15/2014 20:37:01,14,2014-01-15T20:37:01Z,104.8833333,0.066666667,15/1/2014,1,0,Unknown Store,Dedos Lidelse
36.05496,24.90188,01/15/2014 20:08:01,33,2014-01-15T20:08:01Z,58.43333333,0,15/1/2014,1,0,Unknown Store,Tempestad Brand
36.05499,24.90183,01/15/2014 19:53:01,7,2014-01-15T19:53:01Z,49.98333333,0.016666667,15/1/2014,1,0,Unknown Store,Orilla Elsa
36.055,24.90183,01/15/2014 19:09:35,33,2014-01-15T19:09:35Z,0.05,58.43333333,15/1/2014,0,1,Unknown Store,Tempestad Brand
36.05501,24.90177,01/15/2014 18:52:08,14,2014-01-15T18:52:08Z,0.033333333,104.8833333,15/1/2014,0,1,Unknown Store,Dedos Lidelse
36.05502,24.90178,01/15/2014 19:03:02,7,2014-01-15T19:03:02Z,0.033333333,49.98333333,15/1/2014,0,1,Unknown Store,Orilla Elsa
36.05496,24.9018,01/16/2014 19:04:08,14,2014-01-16T19:04:08Z,0.016666667,41.88333333,16/1/2014,0,1,Unknown Store,Dedos Lidelse
36.055,24.90178,01/16/2014 19:46:01,14,2014-01-16T19:46:01Z,41.88333333,0.05,16/1/2014,1,0,Unknown Store,Dedos Lidelse
36.05498,24.90178,01/17/2014 20:44:01,16,2014-01-17T20:44:01Z,79.71666667,0.033333333,17/1/2014,1,0,Unknown Store,Vann Isia
36.05502,24.90183,01/17/2014 19:24:18,16,2014-01-17T19:24:18Z,0.033333333,79.71666667,17/1/2014,0,1,Unknown Store,Vann Isia
36.05493,24.90187,01/18/2014 13:33:48,9,2014-01-18T13:33:48Z,0.016666667,141.2166667,18/1/2014,0,1,Unknown Store,Cazar Gustav
36.05495,24.90186,01/18/2014 13:40:54,35,2014-01-18T13:40:54Z,0.016666667,139.1166667,18/1/2014,0,1,Unknown Store,Vasco-Pais Willem
36.05497,24.90181,01/18/2014 15:55:01,9,2014-01-18T15:55:01Z,141.2166667,0.033333333,18/1/2014,1,0,Unknown Store,Cazar Gustav
36.05499,24.90177,01/18/2014 16:00:01,35,2014-01-18T16:00:01Z,139.1166667,0,18/1/2014,1,0,Unknown Store,Vasco-Pais Willem
36.05502,24.90187,01/18/2014 15:36:01,14,2014-01-18T15:36:01Z,124.7833333,0.05,18/1/2014,1,0,Unknown Store,Dedos Lidelse
36.05503,24.90183,01/18/2014 13:31:14,14,2014-01-18T13:31:14Z,0.016666667,124.7833333,18/1/2014,0,1,Unknown Store,Dedos Lidelse
36.05493,24.90177,01/19/2014 13:35:29,23,2014-01-19T13:35:29Z,0.016666667,20.53333333,19/1/2014,0,1,Unknown Store,Lagos Varja
36.05493,24.90179,01/19/2014 15:39:01,16,2014-01-19T15:39:01Z,157.5166667,0.033333333,19/1/2014,1,0,Unknown Store,Vann Isia
36.05494,24.90177,01/19/2014 13:01:30,16,2014-01-19T13:01:30Z,0.016666667,157.5166667,19/1/2014,0,1,Unknown Store,Vann Isia
36.05495,24.90184,01/19/2014 13:29:01,34,2014-01-19T13:29:01Z,2.55,145,19/1/2014,0,1,Unknown Store,Vann Edvard
36.05496,24.90177,01/19/2014 19:46:01,21,2014-01-19T19:46:01Z,65,0.016666667,19/1/2014,1,0,Unknown Store,Osvaldo Hennie
36.05496,24.90177,01/19/2014 13:56:01,23,2014-01-19T13:56:01Z,20.53333333,96,19/1/2014,1,1,Unknown Store,Lagos Varja
36.05496,24.90182,01/19/2014 15:32:01,23,2014-01-19T15:32:01Z,96,0.033333333,19/1/2014,1,0,Unknown Store,Lagos Varja
36.05499,24.90177,01/19/2014 18:41:01,21,2014-01-19T18:41:01Z,1.916666667,65,19/1/2014,0,1,Unknown Store,Osvaldo Hennie
36.05499,24.9018,01/19/2014 15:54:01,34,2014-01-19T15:54:01Z,145,0.033333333,19/1/2014,1,0,Unknown Store,Vann Edvard
36.05544,24.86629,1/7/2014 20:16,28,2014-01-07T20:16:01Z,63,0,7/1/2014,1,0,NA,Borrasca Isande
36.05546,24.87619,1/6/2014 12:10,9,2014-01-06T12:10:00Z,212.8333333,0.016666667,6/1/2014,1,0,NA,Cazar Gustav
36.05551,24.86629,01/17/2014 18:37:01,28,2014-01-17T18:37:01Z,9.25,91,17/1/2014,1,1,NA,Borrasca Isande
36.05551,24.86662,01/16/2014 19:08:47,28,2014-01-16T19:08:47Z,0.016666667,130.2333333,16/1/2014,0,1,NA,Borrasca Isande
36.05553,24.86682,01/17/2014 18:27:46,28,2014-01-17T18:27:46Z,0.016666667,9.25,17/1/2014,0,1,NA,Borrasca Isande
36.05572,24.90247,01/17/2014 13:28:01,23,2014-01-17T13:28:01Z,63.31666667,0,17/1/2014,1,0,Guy's Gyros,Lagos Varja
36.05572,24.9025,01/17/2014 19:49:01,30,2014-01-17T19:49:01Z,32.05,0.016666667,17/1/2014,1,0,Guy's Gyros,Resumir Felix
36.05572,24.9025,1/12/2014 13:35,30,2014-01-12T13:35:01Z,69,0.016666667,12/1/2014,1,0,Guy's Gyros,Resumir Felix
36.05572,24.90253,1/6/2014 20:29,13,2014-01-06T20:29:01Z,67.23333333,0,6/1/2014,1,0,Guy's Gyros,Ferro Inga
36.05572,24.90256,1/7/2014 20:12,17,2014-01-07T20:12:01Z,79.63333333,0.033333333,7/1/2014,1,0,Guy's Gyros,Flecha Sven
36.05572,24.90258,01/19/2014 20:18:01,33,2014-01-19T20:18:01Z,125,0,19/1/2014,1,0,Guy's Gyros,Tempestad Brand
36.05572,24.90258,01/16/2014 13:49:01,13,2014-01-16T13:49:01Z,81.76666667,0.016666667,16/1/2014,1,0,Guy's Gyros,Ferro Inga
36.05573,24.90247,1/9/2014 12:36,30,2014-01-09T12:36:42Z,0.033333333,82.31666667,9/1/2014,0,1,Guy's Gyros,Resumir Felix
36.05573,24.90247,01/17/2014 19:32:01,20,2014-01-17T19:32:01Z,55,0.066666667,17/1/2014,1,0,Guy's Gyros,Fusil Stenig
36.05573,24.90247,1/7/2014 13:54,3,2014-01-07T13:54:01Z,99.31666667,0,7/1/2014,1,0,Guy's Gyros,Balas Felix
36.05573,24.90247,01/16/2014 18:20:55,34,2014-01-16T18:20:55Z,0.016666667,88.1,16/1/2014,0,1,Guy's Gyros,Vann Edvard
36.05573,24.90248,01/14/2014 19:16:05,13,2014-01-14T19:16:05Z,0.033333333,79.93333333,14/1/2014,0,1,Guy's Gyros,Ferro Inga
36.05573,24.90249,1/6/2014 18:22,17,2014-01-06T18:22:23Z,0.016666667,61.63333333,6/1/2014,0,1,Guy's Gyros,Flecha Sven
36.05573,24.9025,01/17/2014 21:11:01,24,2014-01-17T21:11:01Z,135.6333333,0.016666667,17/1/2014,1,0,Guy's Gyros,Mies Minke
36.05573,24.90251,01/16/2014 12:26:42,1,2014-01-16T12:26:42Z,0.033333333,67.31666667,16/1/2014,0,1,Guy's Gyros,Calixto Nils
36.05573,24.90251,01/17/2014 18:55:23,24,2014-01-17T18:55:23Z,0.066666667,135.6333333,17/1/2014,0,1,Guy's Gyros,Mies Minke
36.05573,24.90251,01/15/2014 20:05:01,16,2014-01-15T20:05:01Z,61.93333333,0.033333333,15/1/2014,1,0,Guy's Gyros,Vann Isia
36.05573,24.90252,01/18/2014 14:12:01,18,2014-01-18T14:12:01Z,69.08333333,0,18/1/2014,1,0,Guy's Gyros,Frente Birgitta
36.05573,24.90253,1/9/2014 12:09,8,2014-01-09T12:09:42Z,0.016666667,85.31666667,9/1/2014,0,1,Guy's Gyros,Alcazar Lucas
36.05573,24.90254,01/17/2014 20:19:01,23,2014-01-17T20:19:01Z,83.05,0.033333333,17/1/2014,1,0,Guy's Gyros,Lagos Varja
36.05573,24.90254,01/19/2014 20:36:01,24,2014-01-19T20:36:01Z,121.6333333,0,19/1/2014,1,0,Guy's Gyros,Mies Minke
36.05573,24.90254,1/10/2014 18:44,20,2014-01-10T18:44:47Z,0.016666667,65.23333333,10/1/2014,0,1,Guy's Gyros,Fusil Stenig
36.05573,24.90254,1/6/2014 18:55,12,2014-01-06T18:55:19Z,0.016666667,101.7,6/1/2014,0,1,Guy's Gyros,Cocinaro Hideki
36.05573,24.90255,1/7/2014 12:11,18,2014-01-07T12:11:42Z,0.016666667,123.3166667,7/1/2014,0,1,Guy's Gyros,Frente Birgitta
36.05573,24.90255,01/15/2014 13:28:01,2,2014-01-15T13:28:01Z,66.31666667,0.05,15/1/2014,1,0,Guy's Gyros,Azada Lars
36.05573,24.90256,01/14/2014 12:08:42,14,2014-01-14T12:08:42Z,0.016666667,101.3166667,14/1/2014,0,1,Guy's Gyros,Dedos Lidelse
36.05573,24.90256,1/10/2014 13:59,11,2014-01-10T13:59:01Z,98.31666667,0.05,10/1/2014,1,0,Guy's Gyros,Calzas Axel
36.05573,24.90256,01/14/2014 20:36:01,13,2014-01-14T20:36:01Z,79.93333333,0,14/1/2014,1,0,Guy's Gyros,Ferro Inga
36.05573,24.90256,01/17/2014 18:02:55,34,2014-01-17T18:02:55Z,0.066666667,114.1,17/1/2014,0,1,Guy's Gyros,Vann Edvard
36.05573,24.90256,1/11/2014 20:18,16,2014-01-11T20:18:01Z,133,0,11/1/2014,1,0,Guy's Gyros,Vann Isia
36.05573,24.90257,01/17/2014 18:37:01,20,2014-01-17T18:37:01Z,9.25,55,17/1/2014,1,1,Guy's Gyros,Fusil Stenig
36.05573,24.90257,01/17/2014 19:57:01,34,2014-01-17T19:57:01Z,114.1,0,17/1/2014,1,0,Guy's Gyros,Vann Edvard
36.05573,24.90258,01/16/2014 20:18:01,15,2014-01-16T20:18:01Z,57.93333333,0,16/1/2014,1,0,Guy's Gyros,Bodrogi Loreto
36.05574,24.86723,01/15/2014 18:17:47,28,2014-01-15T18:17:47Z,0.016666667,64.23333333,15/1/2014,0,1,NA,Borrasca Isande
36.05574,24.90247,01/19/2014 19:46:01,31,2014-01-19T19:46:01Z,60.55,0.016666667,19/1/2014,1,0,Guy's Gyros,
36.05574,24.90248,01/17/2014 19:33:23,33,2014-01-17T19:33:23Z,0.05,87.63333333,17/1/2014,0,1,Guy's Gyros,Tempestad Brand
36.05574,24.90248,01/15/2014 19:03:05,16,2014-01-15T19:03:05Z,0.016666667,61.93333333,15/1/2014,0,1,Guy's Gyros,Vann Isia
